PairID,Pred_Score
ENG-train-3227,0.12
ENG-train-3228,0.32
ENG-train-3229,0.44
ENG-train-3230,0.00
ENG-train-3231,0.08
ENG-train-3232,0.00
ENG-train-3233,0.10
ENG-train-3234,0.17
ENG-train-3235,0.00
ENG-train-3236,0.16
ENG-train-3237,0.04
ENG-train-3238,0.20
ENG-train-3239,0.11
ENG-train-3240,0.00
ENG-train-3241,0.22
ENG-train-3242,0.13
ENG-train-3243,0.30
ENG-train-3244,0.09
ENG-train-3245,0.21
ENG-train-3246,0.29
ENG-train-3247,0.00
ENG-train-3248,0.33
ENG-train-3249,0.00
ENG-train-3250,0.09
ENG-train-3251,0.30
ENG-train-3252,0.11
ENG-train-3253,0.00
ENG-train-3254,0.07
ENG-train-3255,0.33
ENG-train-3256,0.18
ENG-train-3257,0.09
ENG-train-3258,0.06
ENG-train-3259,0.50
ENG-train-3260,0.08
ENG-train-3261,0.25
ENG-train-3262,0.00
ENG-train-3263,0.08
ENG-train-3264,0.00
ENG-train-3265,0.00
ENG-train-3266,0.50
ENG-train-3267,0.15
ENG-train-3268,0.13
ENG-train-3269,0.12
ENG-train-3270,0.00
ENG-train-3271,0.20
ENG-train-3272,0.06
ENG-train-3273,0.14
ENG-train-3274,0.00
ENG-train-3275,0.07
ENG-train-3276,0.00
ENG-train-3277,0.05
ENG-train-3278,0.07
ENG-train-3279,0.25
ENG-train-3280,0.07
ENG-train-3281,0.29
ENG-train-3282,0.00
ENG-train-3283,0.00
ENG-train-3284,0.17
ENG-train-3285,0.06
ENG-train-3286,0.12
ENG-train-3287,0.12
ENG-train-3288,0.05
ENG-train-3289,0.06
ENG-train-3290,0.00
ENG-train-3291,0.12
ENG-train-3292,0.00
ENG-train-3293,0.09
ENG-train-3294,0.18
ENG-train-3295,0.05
ENG-train-3296,0.11
ENG-train-3297,0.20
ENG-train-3298,0.18
ENG-train-3299,0.05
ENG-train-3300,0.17
ENG-train-3301,0.00
ENG-train-3302,0.20
ENG-train-3303,0.08
ENG-train-3304,0.08
ENG-train-3305,0.05
ENG-train-3306,0.00
ENG-train-3307,0.00
ENG-train-3308,0.00
ENG-train-3309,0.07
ENG-train-3310,0.00
ENG-train-3311,0.25
ENG-train-3312,0.08
ENG-train-3313,0.08
ENG-train-3314,0.00
ENG-train-3315,0.00
ENG-train-3316,0.21
ENG-train-3317,0.33
ENG-train-3318,0.07
ENG-train-3319,0.00
ENG-train-3320,0.04
ENG-train-3321,0.08
ENG-train-3322,0.18
ENG-train-3323,0.05
ENG-train-3324,0.43
ENG-train-3325,0.10
ENG-train-3326,0.00
ENG-train-3327,0.10
ENG-train-3328,0.17
ENG-train-3329,0.04
ENG-train-3330,0.00
ENG-train-3331,0.20
ENG-train-3332,0.07
ENG-train-3333,0.00
ENG-train-3334,0.00
ENG-train-3335,0.14
ENG-train-3336,0.33
ENG-train-3337,0.05
ENG-train-3338,0.00
ENG-train-3339,0.00
ENG-train-3340,0.09
ENG-train-3341,0.18
ENG-train-3342,0.00
ENG-train-3343,0.08
ENG-train-3344,0.14
ENG-train-3345,0.17
ENG-train-3346,0.18
ENG-train-3347,0.20
ENG-train-3348,0.14
ENG-train-3349,0.11
ENG-train-3350,0.25
ENG-train-3351,0.20
ENG-train-3352,0.00
ENG-train-3353,0.00
ENG-train-3354,0.29
ENG-train-3355,0.00
ENG-train-3356,0.09
ENG-train-3357,0.18
ENG-train-3358,0.20
ENG-train-3359,0.10
ENG-train-3360,0.14
ENG-train-3361,0.05
ENG-train-3362,0.29
ENG-train-3363,0.16
ENG-train-3364,0.11
ENG-train-3365,0.00
ENG-train-3366,0.12
ENG-train-3367,0.09
ENG-train-3368,0.00
ENG-train-3369,0.05
ENG-train-3370,0.08
ENG-train-3371,0.05
ENG-train-3372,0.12
ENG-train-3373,0.09
ENG-train-3374,0.25
ENG-train-3375,0.11
ENG-train-3376,0.00
ENG-train-3377,0.04
ENG-train-3378,0.00
ENG-train-3379,0.20
ENG-train-3380,0.18
ENG-train-3381,0.20
ENG-train-3382,0.28
ENG-train-3383,0.09
ENG-train-3384,0.12
ENG-train-3385,0.14
ENG-train-3386,0.11
ENG-train-3387,0.00
ENG-train-3388,0.00
ENG-train-3389,0.00
ENG-train-3390,0.11
ENG-train-3391,0.00
ENG-train-3392,0.38
ENG-train-3393,0.00
ENG-train-3394,0.05
ENG-train-3395,0.10
ENG-train-3396,0.20
ENG-train-3397,0.00
ENG-train-3398,0.00
ENG-train-3399,0.07
ENG-train-3400,0.06
ENG-train-3401,0.08
ENG-train-3402,0.29
ENG-train-3403,0.10
ENG-train-3404,0.22
ENG-train-3405,0.00
ENG-train-3406,0.17
ENG-train-3407,0.12
ENG-train-3408,0.09
ENG-train-3409,0.05
ENG-train-3410,0.21
ENG-train-3411,0.00
ENG-train-3412,0.17
ENG-train-3413,0.00
ENG-train-3414,0.11
ENG-train-3415,0.09
ENG-train-3416,0.10
ENG-train-3417,0.00
ENG-train-3418,0.07
ENG-train-3419,0.00
ENG-train-3420,0.00
ENG-train-3421,0.07
ENG-train-3422,0.24
ENG-train-3423,0.06
ENG-train-3424,0.22
ENG-train-3425,0.06
ENG-train-3426,0.14
ENG-train-3427,0.04
ENG-train-3428,0.18
ENG-train-3429,0.07
ENG-train-3430,0.40
ENG-train-3431,0.27
ENG-train-3432,0.29
ENG-train-3433,0.23
ENG-train-3434,0.11
ENG-train-3435,0.07
ENG-train-3436,0.00
ENG-train-3437,0.08
ENG-train-3438,0.14
ENG-train-3439,0.33
ENG-train-3440,0.00
ENG-train-3441,0.18
ENG-train-3442,0.12
ENG-train-3443,0.17
ENG-train-3444,0.07
ENG-train-3445,0.11
ENG-train-3446,0.00
ENG-train-3447,0.25
ENG-train-3448,0.08
ENG-train-3449,0.00
ENG-train-3450,0.05
ENG-train-3451,0.15
ENG-train-3452,0.00
ENG-train-3453,0.12
ENG-train-3454,0.14
ENG-train-3455,0.10
ENG-train-3456,0.17
ENG-train-3457,0.13
ENG-train-3458,0.09
ENG-train-3459,0.24
ENG-train-3460,0.00
ENG-train-3461,0.10
ENG-train-3462,0.11
ENG-train-3463,0.00
ENG-train-3464,0.05
ENG-train-3465,0.25
ENG-train-3466,0.20
ENG-train-3467,0.20
ENG-train-3468,0.06
ENG-train-3469,0.33
ENG-train-3470,0.43
ENG-train-3471,0.36
ENG-train-3472,0.25
ENG-train-3473,0.00
ENG-train-3474,0.12
ENG-train-3475,0.00
ENG-train-3476,0.13
ENG-train-3477,0.00
ENG-train-3478,0.06
ENG-train-3479,0.06
ENG-train-3480,0.27
ENG-train-3481,0.06
ENG-train-3482,0.14
ENG-train-3483,0.06
ENG-train-3484,0.21
ENG-train-3485,0.00
ENG-train-3486,0.06
ENG-train-3487,0.07
ENG-train-3488,0.14
ENG-train-3489,0.11
ENG-train-3490,0.14
ENG-train-3491,0.00
ENG-train-3492,0.00
ENG-train-3493,0.14
ENG-train-3494,0.50
ENG-train-3495,0.14
ENG-train-3496,0.04
ENG-train-3497,0.30
ENG-train-3498,0.00
ENG-train-3499,0.11
ENG-train-3500,0.14
ENG-train-3501,0.17
ENG-train-3502,0.00
ENG-train-3503,0.14
ENG-train-3504,0.43
ENG-train-3505,0.15
ENG-train-3506,0.12
ENG-train-3507,0.08
ENG-train-3508,0.25
ENG-train-3509,0.00
ENG-train-3510,0.00
ENG-train-3511,0.11
ENG-train-3512,0.10
ENG-train-3513,0.06
ENG-train-3514,0.08
ENG-train-3515,0.06
ENG-train-3516,0.27
ENG-train-3517,0.33
ENG-train-3518,0.00
ENG-train-3519,0.20
ENG-train-3520,0.00
ENG-train-3521,0.14
ENG-train-3522,0.00
ENG-train-3523,0.06
ENG-train-3524,0.18
ENG-train-3525,0.78
ENG-train-3526,0.11
ENG-train-3527,0.33
ENG-train-3528,0.00
ENG-train-3529,0.05
ENG-train-3530,0.21
ENG-train-3531,0.10
ENG-train-3532,0.11
ENG-train-3533,0.17
ENG-train-3534,0.20
ENG-train-3535,0.17
ENG-train-3536,0.04
ENG-train-3537,0.05
ENG-train-3538,0.00
ENG-train-3539,0.00
ENG-train-3540,0.38
ENG-train-3541,0.09
ENG-train-3542,0.05
ENG-train-3543,0.18
ENG-train-3544,0.17
ENG-train-3545,0.05
ENG-train-3546,0.00
ENG-train-3547,0.04
ENG-train-3548,0.00
ENG-train-3549,0.10
ENG-train-3550,0.00
ENG-train-3551,0.00
ENG-train-3552,0.33
ENG-train-3553,0.13
ENG-train-3554,0.00
ENG-train-3555,0.00
ENG-train-3556,0.05
ENG-train-3557,0.11
ENG-train-3558,0.38
ENG-train-3559,0.08
ENG-train-3560,0.30
ENG-train-3561,0.05
ENG-train-3562,0.00
ENG-train-3563,0.11
ENG-train-3564,0.39
ENG-train-3565,0.09
ENG-train-3566,0.13
ENG-train-3567,0.06
ENG-train-3568,0.10
ENG-train-3569,0.09
ENG-train-3570,0.20
ENG-train-3571,0.00
ENG-train-3572,0.17
ENG-train-3573,0.12
ENG-train-3574,0.00
ENG-train-3575,0.00
ENG-train-3576,0.00
ENG-train-3577,0.00
ENG-train-3578,0.22
ENG-train-3579,0.09
ENG-train-3580,0.10
ENG-train-3581,0.10
ENG-train-3582,0.04
ENG-train-3583,0.00
ENG-train-3584,0.14
ENG-train-3585,0.25
ENG-train-3586,0.06
ENG-train-3587,0.06
ENG-train-3588,0.00
ENG-train-3589,0.00
ENG-train-3590,0.05
ENG-train-3591,0.00
ENG-train-3592,0.12
ENG-train-3593,0.17
ENG-train-3594,0.00
ENG-train-3595,0.00
ENG-train-3596,0.12
ENG-train-3597,0.12
ENG-train-3598,0.06
ENG-train-3599,0.00
ENG-train-3600,0.00
ENG-train-3601,0.30
ENG-train-3602,0.11
ENG-train-3603,0.22
ENG-train-3604,0.04
ENG-train-3605,0.22
ENG-train-3606,0.00
ENG-train-3607,0.10
ENG-train-3608,0.00
ENG-train-3609,0.05
ENG-train-3610,0.00
ENG-train-3611,0.11
ENG-train-3612,0.00
ENG-train-3613,0.17
ENG-train-3614,0.12
ENG-train-3615,0.05
ENG-train-3616,0.11
ENG-train-3617,0.00
ENG-train-3618,0.00
ENG-train-3619,0.05
ENG-train-3620,0.10
ENG-train-3621,0.08
ENG-train-3622,0.00
ENG-train-3623,0.00
ENG-train-3624,0.15
ENG-train-3625,0.36
ENG-train-3626,0.33
ENG-train-3627,0.14
ENG-train-3628,0.05
ENG-train-3629,0.24
ENG-train-3630,0.00
ENG-train-3631,0.00
ENG-train-3632,0.18
ENG-train-3633,0.25
ENG-train-3634,0.25
ENG-train-3635,0.00
ENG-train-3636,0.20
ENG-train-3637,0.00
ENG-train-3638,0.00
ENG-train-3639,0.18
ENG-train-3640,0.05
ENG-train-3641,0.13
ENG-train-3642,0.06
ENG-train-3643,0.04
ENG-train-3644,0.10
ENG-train-3645,0.33
ENG-train-3646,0.07
ENG-train-3647,0.00
ENG-train-3648,0.05
ENG-train-3649,0.12
ENG-train-3650,0.22
ENG-train-3651,0.06
ENG-train-3652,0.12
ENG-train-3653,0.05
ENG-train-3654,0.00
ENG-train-3655,0.07
ENG-train-3656,0.15
ENG-train-3657,0.00
ENG-train-3658,0.00
ENG-train-3659,0.13
ENG-train-3660,0.00
ENG-train-3661,0.18
ENG-train-3662,0.33
ENG-train-3663,0.13
ENG-train-3664,0.07
ENG-train-3665,0.25
ENG-train-3666,0.00
ENG-train-3667,0.18
ENG-train-3668,0.00
ENG-train-3669,0.30
ENG-train-3670,0.11
ENG-train-3671,0.43
ENG-train-3672,0.22
ENG-train-3673,0.29
ENG-train-3674,0.22
ENG-train-3675,0.25
ENG-train-3676,0.17
ENG-train-3677,0.10
ENG-train-3678,0.06
ENG-train-3679,0.07
ENG-train-3680,0.27
ENG-train-3681,0.08
ENG-train-3682,0.17
ENG-train-3683,0.14
ENG-train-3684,0.11
ENG-train-3685,0.06
ENG-train-3686,0.20
ENG-train-3687,0.36
ENG-train-3688,0.00
ENG-train-3689,0.14
ENG-train-3690,0.11
ENG-train-3691,0.12
ENG-train-3692,0.09
ENG-train-3693,0.44
ENG-train-3694,0.00
ENG-train-3695,0.10
ENG-train-3696,0.20
ENG-train-3697,0.14
ENG-train-3698,0.12
ENG-train-3699,0.20
ENG-train-3700,0.09
ENG-train-3701,0.00
ENG-train-3702,0.15
ENG-train-3703,0.43
ENG-train-3704,0.22
ENG-train-3705,0.17
ENG-train-3706,0.09
ENG-train-3707,0.17
ENG-train-3708,0.12
ENG-train-3709,0.12
ENG-train-3710,0.25
ENG-train-3711,0.22
ENG-train-3712,0.00
ENG-train-3713,0.20
ENG-train-3714,0.00
ENG-train-3715,0.14
ENG-train-3716,0.04
ENG-train-3717,0.00
ENG-train-3718,0.20
ENG-train-3719,0.08
ENG-train-3720,0.00
ENG-train-3721,0.17
ENG-train-3722,0.21
ENG-train-3723,0.56
ENG-train-3724,0.31
ENG-train-3725,0.00
ENG-train-3726,0.11
ENG-train-3727,0.05
ENG-train-3728,0.05
ENG-train-3729,0.25
ENG-train-3730,0.07
ENG-train-3731,0.29
ENG-train-3732,0.14
ENG-train-3733,0.00
ENG-train-3734,0.18
ENG-train-3735,0.17
ENG-train-3736,0.00
ENG-train-3737,0.05
ENG-train-3738,0.18
ENG-train-3739,0.33
ENG-train-3740,0.14
ENG-train-3741,0.09
ENG-train-3742,0.40
ENG-train-3743,0.20
ENG-train-3744,0.18
ENG-train-3745,0.50
ENG-train-3746,0.00
ENG-train-3747,0.14
ENG-train-3748,0.08
ENG-train-3749,0.08
ENG-train-3750,0.09
ENG-train-3751,0.09
ENG-train-3752,0.09
ENG-train-3753,0.00
ENG-train-3754,0.23
ENG-train-3755,0.06
ENG-train-3756,0.00
ENG-train-3757,0.11
ENG-train-3758,0.38
ENG-train-3759,0.00
ENG-train-3760,0.38
ENG-train-3761,0.09
ENG-train-3762,0.12
ENG-train-3763,0.00
ENG-train-3764,0.00
ENG-train-3765,0.00
ENG-train-3766,0.00
ENG-train-3767,0.17
ENG-train-3768,0.15
ENG-train-3769,0.17
ENG-train-3770,0.20
ENG-train-3771,0.29
ENG-train-3772,0.00
ENG-train-3773,0.05
ENG-train-3774,0.17
ENG-train-3775,0.04
ENG-train-3776,0.05
ENG-train-3777,0.25
ENG-train-3778,0.00
ENG-train-3779,0.00
ENG-train-3780,0.00
ENG-train-3781,0.11
ENG-train-3782,0.22
ENG-train-3783,0.25
ENG-train-3784,0.29
ENG-train-3785,0.09
ENG-train-3786,0.00
ENG-train-3787,0.12
ENG-train-3788,0.00
ENG-train-3789,0.06
ENG-train-3790,0.00
ENG-train-3791,0.39
ENG-train-3792,0.07
ENG-train-3793,0.18
ENG-train-3794,0.44
ENG-train-3795,0.18
ENG-train-3796,0.25
ENG-train-3797,0.09
ENG-train-3798,0.05
ENG-train-3799,0.00
ENG-train-3800,0.07
ENG-train-3801,0.07
ENG-train-3802,0.08
ENG-train-3803,0.20
ENG-train-3804,0.00
ENG-train-3805,0.36
ENG-train-3806,0.05
ENG-train-3807,0.00
ENG-train-3808,0.05
ENG-train-3809,0.08
ENG-train-3810,0.04
ENG-train-3811,0.08
ENG-train-3812,0.06
ENG-train-3813,0.11
ENG-train-3814,0.12
ENG-train-3815,0.07
ENG-train-3816,0.17
ENG-train-3817,0.17
ENG-train-3818,0.00
ENG-train-3819,0.11
ENG-train-3820,0.00
ENG-train-3821,0.13
ENG-train-3822,0.00
ENG-train-3823,0.00
ENG-train-3824,0.18
ENG-train-3825,0.14
ENG-train-3826,0.06
ENG-train-3827,0.08
ENG-train-3828,0.06
ENG-train-3829,0.20
ENG-train-3830,0.00
ENG-train-3831,0.00
ENG-train-3832,0.00
ENG-train-3833,0.00
ENG-train-3834,0.25
ENG-train-3835,0.14
ENG-train-3836,0.06
ENG-train-3837,0.12
ENG-train-3838,0.12
ENG-train-3839,0.04
ENG-train-3840,0.00
ENG-train-3841,0.07
ENG-train-3842,0.00
ENG-train-3843,0.00
ENG-train-3844,0.14
ENG-train-3845,0.07
ENG-train-3846,0.00
ENG-train-3847,0.45
ENG-train-3848,0.20
ENG-train-3849,0.14
ENG-train-3850,0.18
ENG-train-3851,0.00
ENG-train-3852,0.06
ENG-train-3853,0.07
ENG-train-3854,0.16
ENG-train-3855,0.00
ENG-train-3856,0.14
ENG-train-3857,0.29
ENG-train-3858,0.05
ENG-train-3859,0.00
ENG-train-3860,0.20
ENG-train-3861,0.25
ENG-train-3862,0.19
ENG-train-3863,0.14
ENG-train-3864,0.07
ENG-train-3865,0.14
ENG-train-3866,0.00
ENG-train-3867,0.00
ENG-train-3868,0.00
ENG-train-3869,0.00
ENG-train-3870,0.17
ENG-train-3871,0.11
ENG-train-3872,0.25
ENG-train-3873,0.17
ENG-train-3874,0.12
ENG-train-3875,0.06
ENG-train-3876,0.05
ENG-train-3877,0.18
ENG-train-3878,0.03
ENG-train-3879,0.07
ENG-train-3880,0.17
ENG-train-3881,0.17
ENG-train-3882,0.20
ENG-train-3883,0.09
ENG-train-3884,0.00
ENG-train-3885,0.17
ENG-train-3886,0.00
ENG-train-3887,0.00
ENG-train-3888,0.00
ENG-train-3889,0.00
ENG-train-3890,0.08
ENG-train-3891,0.00
ENG-train-3892,0.00
ENG-train-3893,0.18
ENG-train-3894,0.20
ENG-train-3895,0.05
ENG-train-3896,0.25
ENG-train-3897,0.17
ENG-train-3898,0.00
ENG-train-3899,0.10
ENG-train-3900,0.12
ENG-train-3901,0.06
ENG-train-3902,0.20
ENG-train-3903,0.25
ENG-train-3904,0.06
ENG-train-3905,0.04
ENG-train-3906,0.08
ENG-train-3907,0.00
ENG-train-3908,0.16
ENG-train-3909,0.33
ENG-train-3910,0.07
ENG-train-3911,0.06
ENG-train-3912,0.00
ENG-train-3913,0.05
ENG-train-3914,0.10
ENG-train-3915,0.00
ENG-train-3916,0.18
ENG-train-3917,0.00
ENG-train-3918,0.10
ENG-train-3919,0.07
ENG-train-3920,0.00
ENG-train-3921,0.06
ENG-train-3922,0.10
ENG-train-3923,0.00
ENG-train-3924,0.00
ENG-train-3925,0.07
ENG-train-3926,0.00
ENG-train-3927,0.33
ENG-train-3928,0.08
ENG-train-3929,0.00
ENG-train-3930,0.00
ENG-train-3931,0.33
ENG-train-3932,0.11
ENG-train-3933,0.14
ENG-train-3934,0.00
ENG-train-3935,0.00
ENG-train-3936,0.00
ENG-train-3937,0.22
ENG-train-3938,0.14
ENG-train-3939,0.27
ENG-train-3940,0.20
ENG-train-3941,0.00
ENG-train-3942,0.00
ENG-train-3943,0.18
ENG-train-3944,0.11
ENG-train-3945,0.00
ENG-train-3946,0.33
ENG-train-3947,0.10
ENG-train-3948,0.00
ENG-train-3949,0.08
ENG-train-3950,0.08
ENG-train-3951,0.05
ENG-train-3952,0.25
ENG-train-3953,0.33
ENG-train-3954,0.17
ENG-train-3955,0.00
ENG-train-3956,0.07
ENG-train-3957,0.00
ENG-train-3958,0.00
ENG-train-3959,0.10
ENG-train-3960,0.25
ENG-train-3961,0.13
ENG-train-3962,0.14
ENG-train-3963,0.06
ENG-train-3964,0.33
ENG-train-3965,0.17
ENG-train-3966,0.08
ENG-train-3967,0.23
ENG-train-3968,0.11
ENG-train-3969,0.07
ENG-train-3970,0.14
ENG-train-3971,0.13
ENG-train-3972,0.06
ENG-train-3973,0.17
ENG-train-3974,0.08
ENG-train-3975,0.33
ENG-train-3976,0.00
ENG-train-3977,0.10
ENG-train-3978,0.09
ENG-train-3979,0.00
ENG-train-3980,0.09
ENG-train-3981,0.20
ENG-train-3982,0.00
ENG-train-3983,0.00
ENG-train-3984,0.00
ENG-train-3985,0.00
ENG-train-3986,0.33
ENG-train-3987,0.00
ENG-train-3988,0.11
ENG-train-3989,0.13
ENG-train-3990,0.04
ENG-train-3991,0.07
ENG-train-3992,0.17
ENG-train-3993,0.08
ENG-train-3994,0.14
ENG-train-3995,0.14
ENG-train-3996,0.33
ENG-train-3997,0.10
ENG-train-3998,0.00
ENG-train-3999,0.14
ENG-train-4000,0.22
ENG-train-4001,0.05
ENG-train-4002,0.17
ENG-train-4003,0.17
ENG-train-4004,0.17
ENG-train-4005,0.00
ENG-train-4006,0.25
ENG-train-4007,0.08
ENG-train-4008,0.17
ENG-train-4009,0.08
ENG-train-4010,0.17
ENG-train-4011,0.25
ENG-train-4012,0.20
ENG-train-4013,0.15
ENG-train-4014,0.14
ENG-train-4015,0.20
ENG-train-4016,0.05
ENG-train-4017,0.15
ENG-train-4018,0.50
ENG-train-4019,0.00
ENG-train-4020,0.00
ENG-train-4021,0.10
ENG-train-4022,0.05
ENG-train-4023,0.29
ENG-train-4024,0.00
ENG-train-4025,0.20
ENG-train-4026,0.05
ENG-train-4027,0.10
ENG-train-4028,0.31
ENG-train-4029,0.20
ENG-train-4030,0.06
ENG-train-4031,0.00
ENG-train-4032,0.05
ENG-train-4033,0.15
ENG-train-4034,0.00
ENG-train-4035,0.25
ENG-train-4036,0.17
ENG-train-4037,0.07
ENG-train-4038,0.18
ENG-train-4039,0.33
ENG-train-4040,0.00
ENG-train-4041,0.12
ENG-train-4042,0.05
ENG-train-4043,0.00
ENG-train-4044,0.10
ENG-train-4045,0.10
ENG-train-4046,0.07
ENG-train-4047,0.36
ENG-train-4048,0.00
ENG-train-4049,0.00
ENG-train-4050,0.00
ENG-train-4051,0.13
ENG-train-4052,0.14
ENG-train-4053,0.17
ENG-train-4054,0.08
ENG-train-4055,0.08
ENG-train-4056,0.00
ENG-train-4057,0.00
ENG-train-4058,0.17
ENG-train-4059,0.14
ENG-train-4060,0.06
ENG-train-4061,0.00
ENG-train-4062,0.05
ENG-train-4063,0.05
ENG-train-4064,0.18
ENG-train-4065,0.06
ENG-train-4066,0.00
ENG-train-4067,0.09
ENG-train-4068,0.08
ENG-train-4069,0.19
ENG-train-4070,0.08
ENG-train-4071,0.04
ENG-train-4072,0.17
ENG-train-4073,0.12
ENG-train-4074,0.33
ENG-train-4075,0.18
ENG-train-4076,0.14
ENG-train-4077,0.25
ENG-train-4078,0.04
ENG-train-4079,0.00
ENG-train-4080,0.12
ENG-train-4081,0.17
ENG-train-4082,0.00
ENG-train-4083,0.14
ENG-train-4084,0.04
ENG-train-4085,0.00
ENG-train-4086,0.20
ENG-train-4087,0.00
ENG-train-4088,0.00
ENG-train-4089,0.00
ENG-train-4090,0.12
ENG-train-4091,0.00
ENG-train-4092,0.00
ENG-train-4093,0.18
ENG-train-4094,0.05
ENG-train-4095,0.20
ENG-train-4096,0.06
ENG-train-4097,0.04
ENG-train-4098,0.00
ENG-train-4099,0.22
ENG-train-4100,0.17
ENG-train-4101,0.17
ENG-train-4102,0.12
ENG-train-4103,0.00
ENG-train-4104,0.18
ENG-train-4105,0.07
ENG-train-4106,0.17
ENG-train-4107,0.00
ENG-train-4108,0.00
ENG-train-4109,0.00
ENG-train-4110,0.12
ENG-train-4111,0.21
ENG-train-4112,0.09
ENG-train-4113,0.08
ENG-train-4114,0.40
ENG-train-4115,0.21
ENG-train-4116,0.05
ENG-train-4117,0.15
ENG-train-4118,0.10
ENG-train-4119,0.22
ENG-train-4120,0.00
ENG-train-4121,0.25
ENG-train-4122,0.14
ENG-train-4123,0.00
ENG-train-4124,0.06
ENG-train-4125,0.16
ENG-train-4126,0.06
ENG-train-4127,0.12
ENG-train-4128,0.00
ENG-train-4129,0.00
ENG-train-4130,0.08
ENG-train-4131,0.14
ENG-train-4132,0.11
ENG-train-4133,0.22
ENG-train-4134,0.06
ENG-train-4135,0.00
ENG-train-4136,0.14
ENG-train-4137,0.50
ENG-train-4138,0.06
ENG-train-4139,0.08
ENG-train-4140,0.27
ENG-train-4141,0.15
ENG-train-4142,0.09
ENG-train-4143,0.00
ENG-train-4144,0.00
ENG-train-4145,0.00
ENG-train-4146,0.13
ENG-train-4147,0.22
ENG-train-4148,0.00
ENG-train-4149,0.20
ENG-train-4150,0.17
ENG-train-4151,0.06
ENG-train-4152,0.04
ENG-train-4153,0.06
ENG-train-4154,0.22
ENG-train-4155,0.13
ENG-train-4156,0.10
ENG-train-4157,0.60
ENG-train-4158,0.10
ENG-train-4159,0.14
ENG-train-4160,0.00
ENG-train-4161,0.00
ENG-train-4162,0.00
ENG-train-4163,0.15
ENG-train-4164,0.20
ENG-train-4165,0.00
ENG-train-4166,0.14
ENG-train-4167,0.00
ENG-train-4168,0.40
ENG-train-4169,0.08
ENG-train-4170,0.22
ENG-train-4171,0.25
ENG-train-4172,0.00
ENG-train-4173,0.07
ENG-train-4174,0.14
ENG-train-4175,0.20
ENG-train-4176,0.12
ENG-train-4177,0.00
ENG-train-4178,0.00
ENG-train-4179,0.17
ENG-train-4180,0.00
ENG-train-4181,0.00
ENG-train-4182,0.17
ENG-train-4183,0.33
ENG-train-4184,0.07
ENG-train-4185,0.25
ENG-train-4186,0.00
ENG-train-4187,0.06
ENG-train-4188,0.13
ENG-train-4189,0.12
ENG-train-4190,0.08
ENG-train-4191,0.00
ENG-train-4192,0.12
ENG-train-4193,0.14
ENG-train-4194,0.00
ENG-train-4195,0.00
ENG-train-4196,0.17
ENG-train-4197,0.20
ENG-train-4198,0.00
ENG-train-4199,0.12
ENG-train-4200,0.08
ENG-train-4201,0.07
ENG-train-4202,0.14
ENG-train-4203,0.00
ENG-train-4204,0.00
ENG-train-4205,0.00
ENG-train-4206,0.00
ENG-train-4207,0.00
ENG-train-4208,0.09
ENG-train-4209,0.00
ENG-train-4210,0.05
ENG-train-4211,0.04
ENG-train-4212,0.00
ENG-train-4213,0.00
ENG-train-4214,0.00
ENG-train-4215,0.00
ENG-train-4216,0.12
ENG-train-4217,0.14
ENG-train-4218,0.22
ENG-train-4219,0.00
ENG-train-4220,0.00
ENG-train-4221,0.09
ENG-train-4222,0.00
ENG-train-4223,0.06
ENG-train-4224,0.07
ENG-train-4225,0.14
ENG-train-4226,0.00
ENG-train-4227,0.00
ENG-train-4228,0.00
ENG-train-4229,0.11
ENG-train-4230,0.00
ENG-train-4231,0.05
ENG-train-4232,0.17
ENG-train-4233,0.00
ENG-train-4234,0.00
ENG-train-4235,0.06
ENG-train-4236,0.10
ENG-train-4237,0.14
ENG-train-4238,0.00
ENG-train-4239,0.17
ENG-train-4240,0.17
ENG-train-4241,0.00
ENG-train-4242,0.00
ENG-train-4243,0.08
ENG-train-4244,0.00
ENG-train-4245,0.17
ENG-train-4246,0.08
ENG-train-4247,0.00
ENG-train-4248,0.08
ENG-train-4249,0.20
ENG-train-4250,0.00
ENG-train-4251,0.00
ENG-train-4252,0.00
ENG-train-4253,0.06
ENG-train-4254,0.29
ENG-train-4255,0.00
ENG-train-4256,0.07
ENG-train-4257,0.12
ENG-train-4258,0.13
ENG-train-4259,0.12
ENG-train-4260,0.06
ENG-train-4261,0.08
ENG-train-4262,0.08
ENG-train-4263,0.05
ENG-train-4264,0.13
ENG-train-4265,0.11
ENG-train-4266,0.07
ENG-train-4267,0.00
ENG-train-4268,0.11
ENG-train-4269,0.07
ENG-train-4270,0.14
ENG-train-4271,0.00
ENG-train-4272,0.20
ENG-train-4273,0.08
ENG-train-4274,0.33
ENG-train-4275,0.09
ENG-train-4276,0.14
ENG-train-4277,0.06
ENG-train-4278,0.12
ENG-train-4279,0.06
ENG-train-4280,0.31
ENG-train-4281,0.14
ENG-train-4282,0.25
ENG-train-4283,0.00
ENG-train-4284,0.05
ENG-train-4285,0.11
ENG-train-4286,0.00
ENG-train-4287,0.14
ENG-train-4288,0.12
ENG-train-4289,0.20
ENG-train-4290,0.04
ENG-train-4291,0.00
ENG-train-4292,0.00
ENG-train-4293,0.29
ENG-train-4294,0.22
ENG-train-4295,0.18
ENG-train-4296,0.04
ENG-train-4297,0.30
ENG-train-4298,0.00
ENG-train-4299,0.09
ENG-train-4300,0.00
ENG-train-4301,0.11
ENG-train-4302,0.33
